Address,AddrCoor,Latitude,Longitude,WeapType,Date,Month
5800 block Balsam Rd.,"5800 Balsam Rd, Madison, Wisconsin, 53711",43.03091501625707,-89.47982823664154,gun,2013-03-16T13:33:00.000Z,Mar
2400 block E. Washington Ave,"2400 E Washington Ave, Madison, Wisconsin, 53704",43.09854904934843,-89.35114320551777,knife,2013-03-20T19:38:00.000Z,Mar
6000 block Hammersley Rd,"6000 Hammersley Rd, Madison, Wisconsin, 53711",43.03923939196453,-89.48404055570536,gun,2013-03-30T19:01:00.000Z,Mar
700 block University Ave.,"700 University Ave, Madison, Wisconsin, 53715",43.07321535323192,-89.39749599701597,knife,2013-03-30T04:00:00.000Z,Mar
3000 block Worthington Ave.,"3000 Worthington Ave, Madison, Wisconsin, 53714",43.10265523733956,-89.33988136883299,knife,2013-03-29T20:18:00.000Z,Mar
3000 block E. Washington Ave.,"3000 E Washington Ave, Madison, Wisconsin, 53704",43.10385960382309,-89.34308214288689,gun,2013-03-29T19:30:00.000Z,Mar
2900 blk Coho St.,"2900 Coho St, Madison, Wisconsin, 53713",43.02934953814485,-89.41476209869812,gun,2013-04-04T22:00:00.000Z,Apr
500 block of Algoma St,"500 Algoma St, Madison, Wisconsin, 53704",43.105197295698574,-89.34428579569857,gun,2013-04-09T23:03:00.000Z,Apr
122 Wittwer,"122 Wittwer Rd, Madison, Wisconsin, 53714",43.10033383236193,-89.31108965926992,gun,2013-04-14T15:46:00.000Z,Apr
500 block Northport Dr.,"500 Northport Dr, Madison, Wisconsin, 53704",43.14078500988533,-89.39029684561315,gun,2013-04-13T00:41:00.000Z,Apr
204 State St.,"204 State St, Madison, Wisconsin, 53703",43.07474952264971,-89.38828894310116,knife,2013-04-14T01:57:00.000Z,Apr
West Beltline Highway,"W Beltline Hwy, Madison, Wisconsin, 53719",43.046425279012944,-89.47365493699266,gun,2013-04-15T21:00:00.000Z,Apr
2538 Fish Hatchery Rd,"2538 Fish Hatchery Rd, Madison, Wisconsin, 53713",43.036981208985,-89.40521830939419,gun,2013-04-17T00:25:00.000Z,Apr
802 W. Badger Rd.,"802 W Badger Rd, Madison, Wisconsin, 53713",43.03853350100962,-89.39481836551454,gun,2013-04-18T19:26:00.000Z,Apr
3500 Home Ave,"3500 Home Ave, Madison, Wisconsin, 53714",43.10916770858757,-89.328011317816,gun,2013-04-20T02:39:00.000Z,Apr
2200 S. Park St.,"2200 S Park St, Madison, Wisconsin, 53713",43.042201951439715,-89.39413911368206,gun,2013-04-20T13:30:00.000Z,Apr
6700 block Schroeder Dr.,"6700 Schroeder Rd, Madison, Wisconsin, 53711",43.04633140102703,-89.49789674864266,gun,2013-04-28T21:01:00.000Z,Apr
6300 block Hammersley Rd.,"6300 Hammersley Rd, Madison, Wisconsin, 53711",43.0391745437449,-89.4898836617653,gun,2013-04-30T22:33:00.000Z,Apr
7000 block Watts Rd,"7000 Watts Rd, Madison, Wisconsin, 53719",43.050238227412436,-89.50328656819958,gun,2013-05-03T23:03:00.000Z,May
12 Langdon St.,"12 Langdon St, Madison, Wisconsin, 53703",43.07851352348641,-89.39002811855819,gun,2013-05-05T17:58:00.000Z,May
600 block University Ave.,"600 University Ave, Madison, Wisconsin, 53715",43.07319806181074,-89.39589774318647,knife,2013-05-05T00:30:00.000Z,May
Baird St.,"Baird St, Madison, Wisconsin, 53713",43.04606384082463,-89.39047284651238,gun,2013-05-06T22:55:00.000Z,May
6400 block Hammersley Rd.,"6400 Hammersley Rd, Madison, Wisconsin, 53711",43.039140007391595,-89.49137951756825,gun,2013-05-11T00:16:00.000Z,May
S. Midvale Blvd. @ Tokay Blvd.,"S Midvale Blvd & Tokay Blvd, Madison, Wisconsin, 53711",43.053561,-89.45122049999998,gun,2013-05-15T21:34:00.000Z,May
1304 E. Washington Ave.,"1304 E Washington Ave, Madison, Wisconsin, 53703",43.08748243909048,-89.36620873065374,knife,2013-05-15T23:47:00.000Z,May
1500 block Troy Dr.,"1500 Troy Dr, Madison, Wisconsin, 53704",43.13444460782504,-89.37080289901388,knife,2013-05-15T21:18:00.000Z,May
4100 block Alvarez Ave.,"4100 Alvarez Ave, Madison, Wisconsin, 53714",43.09951729323879,-89.31456247741859,gun,2013-05-22T14:59:00.000Z,May
1500 block Wayridge Dr,"1500 Wayridge Dr, Madison, Wisconsin, 53704",43.11862411158245,-89.29937533149099,,2013-05-25T00:41:00.000Z,May
3019 E. Washington Av.,"3019 E Washington Ave, Madison, Wisconsin, 53704",43.103972809856494,-89.34223648470791,gun,2013-05-26T01:25:00.000Z,May
3121 Hermina,"3121 Hermina St, Madison, Wisconsin, 53714",43.10126648124545,-89.33651902553522,gun,2013-05-26T16:12:00.000Z,May
Sunfish Court,"Sunfish Ct, Madison, Wisconsin, 53713",43.02807732782558,-89.41622046211992,gun,2013-05-26T13:42:00.000Z,May
4360 Britta Pkwy,"4360 Britta Pkwy, Madison, Wisconsin, 53711",43.035057511541204,-89.45186841618097,gun,2013-05-30T17:10:00.000Z,May
6000 block Hammersley Rd.,"6000 Hammersley Rd, Madison, Wisconsin, 53711",43.03923939196453,-89.48404055570536,gun,2013-06-03T23:04:00.000Z,Jun
700 block S. Gammon Rd.,"700 N Gammon Rd, Madison, Wisconsin, 53717",43.076677458503696,-89.50249562016356,gun,2013-06-07T20:18:00.000Z,Jun
6700 block Schroeder Dr.,"6700 Schroeder Rd, Madison, Wisconsin, 53711",43.04633140102703,-89.49789674864266,gun,2013-06-11T19:53:00.000Z,Jun
4900 block Raymond Rd.,"4900 Raymond Rd, Madison, Wisconsin, 53711",43.03109426934316,-89.4609352137236,gun,2013-06-13T09:41:00.000Z,Jun
1041 Gammon Lane,"1041 Gammon Ln, Madison, Wisconsin, 53719",43.04249170191586,-89.50327047345517,gun,2013-06-15T02:05:00.000Z,Jun
1424 Northport Dr.,"1424 Northport Dr, Madison, Wisconsin, 53704",43.134315639866934,-89.37148837179764,gun,2013-06-16T15:22:00.000Z,Jun
500 block North St.,"500 North St, Madison, Wisconsin, 53704",43.105005931964996,-89.35128705615759,gun,2013-06-14T20:30:00.000Z,Jun
3700 block Kipling Dr.,"3700 Kipling Dr, Madison, Wisconsin, 53704",43.133825166503904,-89.35673841316404,gun,2013-06-14T23:20:00.000Z,Jun
1400 block Frisch Rd.,"1400 Frisch Rd, Madison, Wisconsin, 53711",43.03803450926505,-89.49297657078239,gun,2013-06-15T05:37:00.000Z,Jun
6300 block of Bettys Lane,"6300 Bettys Ln, Madison, Wisconsin, 53711",43.038185721062135,-89.48990504962728,gun,2013-06-24T14:03:00.000Z,Jun
1250 Mckenna Blvd.,"1250 McKenna Blvd, Madison, Wisconsin, 53719",43.03899586283336,-89.50247631943671,gun,2013-07-02T22:08:00.000Z,Jul
1700 Onsgard Road,"1700 Onsgard Rd, Madison, Wisconsin, 53704",43.12106455347623,-89.32241553730154,gun,2013-06-29T02:35:00.000Z,Jun
400 Block Of West Gilman Street,"400 W Gilman St, Madison, Wisconsin, 53703",43.074827419289825,-89.39347833077154,gun,2013-07-07T00:28:00.000Z,Jul
E. Johnson St. @ E. Washington Ave.,"E Johnson St & E Washington Ave, Madison, Wisconsin, 53704",43.1028,-89.34506999999998,knife,2013-07-13T21:15:00.000Z,Jul
1800 block Fordem Ave.,"1800 Fordem Ave, Madison, Wisconsin, 53704",43.09557538777377,-89.36347474799055,gun,2013-07-15T01:26:00.000Z,Jul
1000 block Moorland Rd.,"1000 Moorland Rd, Madison, Wisconsin, 53713",43.03460912955396,-89.36882334601441,gun,2013-07-13T13:16:00.000Z,Jul
1700 block Northport Dr.,"1700 Northport Dr, Madison, Wisconsin, 53704",43.130561050297615,-89.36215007953352,knife,2013-07-17T14:54:00.000Z,Jul
5100 block Great Gray Dr.,"5100 Great Gray Dr, Madison, Wisconsin, 53718",43.036585295252685,-89.29473203816357,gun,2013-07-17T19:58:00.000Z,Jul
500 block W. Mifflin St.,"500 E Mifflin St, Madison, Wisconsin, 53703",43.07883892665861,-89.38070439624002,knife,2013-07-18T05:30:00.000Z,Jul
400 block State St.,"400 State St, Madison, Wisconsin, 53703",43.07487121448732,-89.3918081458836,knife,2013-07-20T23:55:00.000Z,Jul
800 Watson Avenue,"800 Watson Ave, Madison, Wisconsin, 53713",43.02830511776389,-89.39493562497591,gun,2013-07-26T03:10:00.000Z,Jul
McKenna Blvd.,"McKenna Blvd, Madison, Wisconsin, 53719",43.03928855033679,-89.50347682184763,gun,2013-07-29T23:28:00.000Z,Jul
Waunona Woods Court,"Waunona Woods Ct, Madison, Wisconsin, 53713",43.049545311125115,-89.3414901979101,gun,2013-08-05T01:48:00.000Z,Aug
4200 block Lien Rd.,"4200 Lien Rd, Madison, Wisconsin, 53704",43.12118961716506,-89.31135392441023,gun,2013-08-05T18:00:00.000Z,Aug
211 S. Carroll St,"211 S Carroll St, Madison, Wisconsin, 53703",43.07207946658759,-89.38292888129759,gun,2013-08-11T03:31:00.000Z,Aug
1900 block Northport Dr.,"1900 Northport Dr, Madison, Wisconsin, 53704",43.12915142901041,-89.35881612687227,gun,2013-08-11T23:58:00.000Z,Aug
2300 block Columbus Lane,"2300 Columbus Ln, Madison, Wisconsin, 53704",43.12905302632167,-89.3074729034467,gun,2013-08-11T03:15:00.000Z,Aug
4222 E. Washington Ave.,"4222 E Washington Ave, Madison, Wisconsin, 53704",43.12649150848277,-89.31099503416222,gun,2013-08-12T23:40:00.000Z,Aug
300 block Parkwood Lane,"300 Parkwood Ln, Madison, Wisconsin, 53714",43.10447023211693,-89.31109443394968,knife,2013-08-13T23:00:00.000Z,Aug
1148 Morraine View,"1148 Morraine View Dr, Madison, Wisconsin, 53719",43.04167398084142,-89.50600877491483,gun,2013-08-15T16:18:00.000Z,Aug
1625 Northport Dr.,"1625 Northport Dr, Madison, Wisconsin, 53704",43.13266970302644,-89.36828623758494,knife,2013-08-15T19:14:00.000Z,Aug
3700 block Country Grove Dr.,"3700 Country Grove Dr, Madison, Wisconsin, 53719",43.011098446849395,-89.51320946977549,gun,2013-08-19T23:52:00.000Z,Aug
3600 block Kipling Dr.,"3600 Kipling Dr, Madison, Wisconsin, 53704",43.13292427232273,-89.35670778171402,gun,2013-08-25T21:15:00.000Z,Aug
300 block W. Wilson St.,"300 E Wilson St, Madison, Wisconsin, 53703",43.07472641987293,-89.37839238475115,,2013-08-22T23:10:00.000Z,Aug
901 S. Gammon Rd.,"901 S Gammon Rd, Madison, Wisconsin, 53719",43.045730099082476,-89.50318109723615,gun,2013-08-21T21:13:00.000Z,Aug
10 block E. Mifflin St.,"10 W Mifflin St, Madison, Wisconsin, 53703",43.07529755955321,-89.38558755248407,knife,2013-08-27T08:05:00.000Z,Aug
100 W. Mifflin St.,"100 W Mifflin St, Madison, Wisconsin, 53703",43.074405791997755,-89.38701503997824,knife,2013-08-27T07:57:00.000Z,Aug
Bartillon Dr.,"Bartillon Dr, Madison, Wisconsin, 53704",43.12815574169802,-89.32294610762585,gun,2013-09-02T21:41:00.000Z,Sep
2900 block E. Washington Ave.,"2900 E Washington Ave, Madison, Wisconsin, 53704",43.10324742604987,-89.34457024259748,gun,2013-09-05T22:30:00.000Z,Sep
1400 block Theresa Ter,"1400 Theresa Ter, Madison, Wisconsin, 53711",43.03805241356789,-89.48988947814662,gun,2013-09-06T21:44:00.000Z,Sep
1700 block Northport Dr,"1700 Northport Dr, Madison, Wisconsin, 53704",43.130561050297615,-89.36215007953352,gun,2013-09-06T23:35:00.000Z,Sep
2600 blk Coolidge St.,"2600 Coolidge St, Madison, Wisconsin, 53704",43.10929459564182,-89.34898215078434,knife,2013-09-09T01:35:00.000Z,Sep
Bettys Lane,"Bettys Ln, Madison, Wisconsin, 53711",43.03809234141304,-89.49239401136269,gun,2013-09-09T00:05:00.000Z,Sep
2601 W. Beltline Highway,"2601 W Beltline Hwy, Madison, Wisconsin, 53713",43.03491054227057,-89.4215519104968,,2013-09-10T18:11:00.000Z,Sep
3500 block Lucia Crest,"3500 Lucia Crst, Madison, Wisconsin, 53705",43.073681701781524,-89.44643965755259,gun,2013-09-15T16:50:00.000Z,Sep
2300 block Allied Dr.,"2300 Allied Dr, Madison, Wisconsin, 53711",43.02889695353907,-89.45950695342123,gun,2013-09-22T21:45:00.000Z,Sep
2900 Coho St.,"2900 Coho St, Madison, Wisconsin, 53713",43.02934953814485,-89.41476209869812,gun,2013-09-27T23:11:00.000Z,Sep
100 blk Kennedy Heights,"100 Kennedy Hts, Madison, Wisconsin, 53704",43.14020634498114,-89.38620917195293,gun,2013-10-02T19:26:00.000Z,Oct
802 W. Badger Rd.,"802 W Badger Rd, Madison, Wisconsin, 53713",43.03853350100962,-89.39481836551454,knife,2013-10-16T20:08:00.000Z,Oct
322 W. Gorham St.,"322 W Gorham St, Madison, Wisconsin, 53703",43.07431632973621,-89.39243655871651,knife,2013-10-16T23:08:00.000Z,Oct
Northridge Terrace,"Northridge Ter, Madison, Wisconsin, 53704",43.13837638394431,-89.38719689194502,gun,2013-10-17T01:55:00.000Z,Oct
100 block Oak St.,"100 State St, Madison, Wisconsin, 53703",43.07473349321933,-89.387019,gun,2013-10-21T00:43:00.000Z,Oct
1200 block Jenifer St.,"1200 Jenifer St, Madison, Wisconsin, 53703",43.08266421522745,-89.36348548969471,gun,2013-10-19T14:54:00.000Z,Oct
3000 block Worthington Ave.,"3000 Worthington Ave, Madison, Wisconsin, 53714",43.10265523733956,-89.33988136883299,gun,2013-10-20T13:35:00.000Z,Oct
1700 block Fordem Ave,"1700 Fordem Ave, Madison, Wisconsin, 53704",43.094627225147725,-89.3636003630337,gun,2013-10-22T00:35:00.000Z,Oct
3600 block Milwaukee St.,"3600 Milwaukee St, Madison, Wisconsin, 53714",43.09828846752076,-89.32583148553415,knife,2013-10-22T22:00:00.000Z,Oct
E. Washington Ave.,"E Washington Ave, Madison, Wisconsin, 53703",43.09012075391277,-89.36216852956566,gun,2013-10-27T03:35:00.000Z,Oct
3528 Atwood Ave,"3528 Atwood Ave, Madison, Wisconsin, 53714",43.088815776905406,-89.32849213682272,gun,2013-11-03T20:26:00.000Z,Nov
N. Walbridge Ave.,"N Walbridge Ave, Madison, Wisconsin, 53714",43.10247033364334,-89.31207484126827,knife,2013-11-02T18:53:00.000Z,Nov
4800 block Hayes Rd.,"4800 Hayes Rd, Madison, Wisconsin, 53704",43.138320963248404,-89.30012918499081,gun,2013-11-10T11:03:00.000Z,Nov
4700 block Dutch Mill Rd.,"4700 Dutch Mill Rd, Madison, Wisconsin, 53716",43.04986229530533,-89.30119310794363,gun,2013-11-16T21:58:00.000Z,Nov
Lynchburg Trail,"Lynchburg Trl, Madison, Wisconsin, 53718",43.0780802283609,-89.2747089277957,gun,2013-11-25T18:55:00.000Z,Nov
2000 block Taft St,"2000 Taft St, Madison, Wisconsin, 53713",43.04435206762041,-89.39308514190662,knife,2013-11-29T14:14:00.000Z,Nov
719 W. Badger Rd.,"719 W Badger Rd, Madison, Wisconsin, 53713",43.038452495672175,-89.39294044463037,gun,2013-12-02T19:29:00.000Z,Dec
1100 block Morraine View Dr.,"1100 Morraine View Dr, Madison, Wisconsin, 53719",43.04254768195646,-89.50635445718746,gun,2013-12-01T14:30:00.000Z,Dec
New Washburn Way,"New Washburn Way, Madison, Wisconsin, 53719",43.0454834834872,-89.51123336367183,gun,2013-12-04T21:40:00.000Z,Dec
1400 block Prairie Road,"1400 Prairie Rd, Madison, Wisconsin, 53711",43.03788210670098,-89.48865962843088,gun,2013-12-20T22:19:00.000Z,Dec
6700 block Schroeder Road,"6700 Schroeder Rd, Madison, Wisconsin, 53711",43.04633140102703,-89.49789674864266,gun,2013-12-18T21:00:00.000Z,Dec
900 block W. Badger Rd.,"900 W Badger Rd, Madison, Wisconsin, 53713",43.03861839117115,-89.39741175,knife,2013-12-24T05:30:00.000Z,Dec
